id;title;opening;closing;short_desc;lat;lon;zone;type;infos;contact
r5;Restaurant Saint-Leu;011,011,011,011,011,000,000;0;Face à la faculté de droit et d'économie et à proximité des facultés de sciences;49,8966459;2,3017;AMIENS CENTRE;resto;"<img src=""../../https@crous.parking.einden.com/static-images/b34def40875ea13dece75a0acc867dc5.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Face à la faculté de droit et d'économie et à proximité des facultés de sciences</p>
<h2>Horaires</h2><p>Restauration traditionnelle : Ouvert le midi de 11h30 à 13h30 et le soir de 18h30 à 20h<br/>Snack : Ouvert de 11h30 à 14h<br/>Kiosque : Ouvert de 11h30 à 15h</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/577d3b9576dcb7f5884d4ee2c97c4553.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Restaurant Saint-Leu</h2><p>rue de la Plumette, 80000 AMIENS<br/><b>T&#233;l&#233;phone</b> : 03.22.71.24.87<br/><b>E-mail</b> : ru.amiens-centre.secretariat@crous-amiens.fr</p>"
r6;Restaurant de la Veillère;010,010,010,010,010,000,000;0;À deux pas de la faculté des sciences;49,8979;2,2987;AMIENS CENTRE;resto;"<img src=""../../https@crous.parking.einden.com/static-images/9d6df64f5ca4aeabf772f9cbff7fcca3.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>À deux pas de la faculté des sciences</p>
<h2>Horaires</h2><p>Ouvert le midi de 11h30 à 13h30</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/dc742a6f9cefc3997f7eb9f3aca8db91.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/577d3b9576dcb7f5884d4ee2c97c4553.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Restaurant de la Veillère</h2><p>petite rue de la Veillère, 80000 AMIENS<br/><b>T&#233;l&#233;phone</b> : 03.22.71.24.60<br/><b>E-mail</b> : ru.amiens-centre.secretariat@crous-amiens.fr</p>"
r7;Cafétéria de la FAC de droit et d'économie;110,110,110,110,110,000,000;0;Au coeur des facultés de droit et d'économie;49,8962872;2,301496;AMIENS CENTRE;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/5f01d5aa12163687c4b4e2b1db40a989.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Au coeur des facultés de droit et d'économie</p>
<h2>Horaires</h2><p>Ouvert de 7h30 à 16h</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Cafétéria de la FAC de droit et d'économie</h2><p>10 venelle Lafleur, 80000 AMIENS<br/><b>T&#233;l&#233;phone</b> : 03.22.71.24.87<br/><b>E-mail</b> : ru.amiens-centre.secretariat@crous-amiens.fr</p>"
r8;Cafétéria Saint-Charles;110,110,110,110,110,000,000;0;Cette cafétéria vous accueille dans le bâtiment D de la faculté de médecine;49,8909794;2,2926441;AMIENS CENTRE;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/bbd59c33f43b67e87c90fff704bd3897.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Cette cafétéria vous accueille dans le bâtiment D de la faculté de médecine</p>
<h2>Horaires</h2><p>Ouvert de 8h15 à 15h45</p>
<h2>Moyen d'accès</h2><p>Situé au sous-sol de la fac de médecine</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Cafétéria Saint-Charles</h2><p>rue des Louvels, 80000 AMIENS<br/><b>T&#233;l&#233;phone</b> : 03.22.82.79.02<br/><b>E-mail</b> : ru.amiens-sud.secretariat@crous-amiens.fr</p>"
r9;Restaurant du Jeu de Paume;010,010,010,010,010,000,000;0;Se situe dans l'enceinte de l'Université de Beauvais;49,4313982;2,0897563;BEAUVAIS;resto;"<img src=""../../https@crous.parking.einden.com/static-images/eebb2b879d664c12bb3685987cafeebe.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Se situe dans l'enceinte de l'Université de Beauvais</p>
<h2>Horaires</h2><p>Ouvert de 11h30 à 13h15</p>
<h2>Moyen d'accès</h2><p>Bus : ligne 8, 4 et 12  arrêt Pellerin-université<br/>Voiture : parking privé</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/dc742a6f9cefc3997f7eb9f3aca8db91.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/577d3b9576dcb7f5884d4ee2c97c4553.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Restaurant du Jeu de Paume</h2><p>52 bd St-André, 60000 BEAUVAIS<br/><b>T&#233;l&#233;phone</b> : 03.22.71.91.04<br/><b>E-mail</b> : ru.jeudepaume@crous-amiens.fr</p>"
r10;Restaurant Lasalle Beauvais;111,111,111,111,111,111,111;0;Se situe sur le campus de Lasalle;49,4597441;2,0708506;BEAUVAIS;resto;"<img src=""../../https@crous.parking.einden.com/static-images/581ffd3ea952ef399b824907c8ea3924.jpeg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Se situe sur le campus de Lasalle</p>
<h2>Horaires</h2><p>Ouvert du lundi au vendredi de 7h20 à 8h20, de 11h50 à 13h20 et de 18h50 à 19h50 et le week-end de 9h à 9h45, de 12h à 12h45 et de 19h à 19h45.</p>
<h2>Moyen d'accès</h2><p>Bus et transports personnels</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/dc742a6f9cefc3997f7eb9f3aca8db91.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/577d3b9576dcb7f5884d4ee2c97c4553.gif'/> WIFI disponible<br/>
Borne interactive disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Restaurant Lasalle Beauvais</h2><p>rue Pierre Waguet, 60000 BEAUVAIS<br/><b>T&#233;l&#233;phone</b> : 03.44.06.93.22<br/><b>E-mail</b> : ru.iplb@crous-amiens.fr</p>"
r11;Restaurant du Port à Bateaux;011,011,011,011,011,010,000;0;;49,4154029;2,8198847;COMPIEGNE;resto;"<img src=""../../https@crous.parking.einden.com/static-images/5d91061ad3c8a94df0ea0c0c5f926f5e.jpg"" class=""image-batiment"" />
<h2>Horaires</h2><p>Ouvert du lundi au vendredi de 11h35 à 13h30 et de 18h30 à 20h00 et le samedi de 12h à 13h</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/dc742a6f9cefc3997f7eb9f3aca8db91.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/577d3b9576dcb7f5884d4ee2c97c4553.gif'/> WIFI disponible<br/>
Les étudiants bénéficiaires de repas gratuits peuvent payer uniquement avec leur carte multiservice Izly, une formule sandwich (Sandwich+compote+fruit/petit gâteau) au prix de 3,20 euros au kiosque<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Restaurant du Port à Bateaux</h2><p>25 rue du Port à Bateaux, COMPIEGNE<br/><b>T&#233;l&#233;phone</b> : 03.44.92.15.15<br/><b>E-mail</b> : ru.portabateaux@crous-amiens.fr</p>"
r12;Cafétéria Pierre Guillaumat;110,110,110,110,110,000,000;0;Centre de recherche de l'UTC;49,400435;2,800116;COMPIEGNE;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/5882196d06035cfcdf90cacdbc2e364d.jpeg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Centre de recherche de l'UTC</p>
<h2>Horaires</h2><p>Ouverte de 09h00 à 14h</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/dc742a6f9cefc3997f7eb9f3aca8db91.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/577d3b9576dcb7f5884d4ee2c97c4553.gif'/> WIFI disponible<br/>
plateau repas à 3,20? et formule sandwich, salade, sandwich, panini, quiche, croque monsieur...<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Cafétéria Pierre Guillaumat</h2><p>rue du Dr Schweitzer, 60000 COMPIEGNE<br/><b>T&#233;l&#233;phone</b> : 03.44.95.15.15</p>"
r13;Restaurant Magellan;110,110,110,110,110,000,000;0;Situé au centre de recherche de Royalieu;49,401119;2,795675;COMPIEGNE;resto;"<img src=""../../https@crous.parking.einden.com/static-images/7441755f5e8859b7a1eb0691bc5b7823.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Situé au centre de recherche de Royalieu</p>
<h2>Horaires</h2><p>Ouverte de 09h00 à 14h00</p>
<h2>Moyen d'accès</h2><p>en bus les lignes 05 et 01, direction Hôpital,arrêt Centre  de Recherche.</p>
<h2>Pratique</h2><p>pizza, plat du jour, bruschetta, formule sandwich, sandwich, panini, croque monsieur<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Restaurant Magellan</h2><p>Avenue de Landshut, 60000 Compiègne<br/><b>T&#233;l&#233;phone</b> : 03.44.92.15.15<br/><b>E-mail</b> : ru.portabateaux@crous-amiens.fr</p>"
r14;Restaurant de Laon;010,010,010,010,010,000,000;0;Se situe sur le site de l'IUT et de l'IUFM.;49,6520553;3,6723205;AISNE;resto;"<img src=""../../https@crous.parking.einden.com/static-images/38b298ac84263608b089b3d759cd174a.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Se situe sur le site de l'IUT et de l'IUFM.</p>
<h2>Horaires</h2><p>Ouvert de 11h30 à 14h</p>
<h2>Moyen d'accès</h2><p>Prendre la navette Hotel de ville et descendre à l'arrêt Pôle Universitaire.</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Restaurant de Laon</h2><p>2 rue Pierre et Marie Curie, LAON<br/><b>T&#233;l&#233;phone</b> : 03.22.71.91.08<br/><b>E-mail</b> : ru.laon@crous-amiens.fr</p>"
r133;Cafétéria Saint-Leu;010,010,010,010,010,000,000;0;Face à la faculté de droit et d'économie et à proximité des facultés de sciences;49,8966459;2,302128;AMIENS CENTRE;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/a0937fd6964c5a95084625ada468be12.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Face à la faculté de droit et d'économie et à proximité des facultés de sciences</p>
<h2>Horaires</h2><p>Ouvert de 11h30 à 14h</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/dc742a6f9cefc3997f7eb9f3aca8db91.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Cafétéria Saint-Leu</h2><p>rue de la Plumette, 80000 AMIENS<br/><b>T&#233;l&#233;phone</b> : 03.22.71.24.87<br/><b>E-mail</b> : ru.amiens-centre.secretariat@crous-amiens.fr</p>"
r134;Cafétéria de la Veillère;110,110,110,110,110,000,000;0;A deux pas de la faculté des sciences;49,8980382;2,299;AMIENS CENTRE;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/9d6df64f5ca4aeabf772f9cbff7fcca3.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>A deux pas de la faculté des sciences</p>
<h2>Horaires</h2><p>Ouvert de 08h00 à 13h30</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/dc742a6f9cefc3997f7eb9f3aca8db91.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/577d3b9576dcb7f5884d4ee2c97c4553.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Cafétéria de la Veillère</h2><p>petite rue de la Veillère, 80000 AMIENS<br/><b>T&#233;l&#233;phone</b> : 03.22.71.24.60<br/><b>E-mail</b> : ru.amiens-centre.secretariat@crous-amiens.fr</p>"
r127;Cafétéria du Bailly;010,010,010,010,010,000,000;0;Au campus, à proximité de l'IUT et de la faculté de STAPS;49,8728469;2,2655;AMIENS CAMPUS;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/7b0bd12738282cd80c367b6cd1bf0d09.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Au campus, à proximité de l'IUT et de la faculté de STAPS</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/dc742a6f9cefc3997f7eb9f3aca8db91.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Cafétéria du Bailly</h2><p> avenue des Facultés, SALOUEL<br/><b>T&#233;l&#233;phone</b> : 03.22.71.91.50<br/><b>E-mail</b> : ru.amiens-sud.secretariat@crous-amiens.fr</p>"
r370;Restaurant de l'ESAT L'ENVOL ST QUENTIN;010,010,010,010,010,000,000;0;Restauration traditionnelle;49,8354798;3,2947525;AISNE;resto;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Restauration traditionnelle</p>
<h2>Horaires</h2><p>Du lundi au jeudi de 12H à 13H15</p>
<h2>Moyen d'accès</h2><p>Par le bus ligne 6 </p>
<h2>Pratique</h2><p>Accessible aux personnes à mobilité réduite<br/>Paiement par carte multiservice Izly (étudiants et non étudiants)<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Restaurant de l'ESAT L'ENVOL ST QUENTIN</h2><p>52 rue jean cocteau, 02100 Saint-Quentin<br/><b>T&#233;l&#233;phone</b> : 03.44.92.15.15<br/><b>E-mail</b> : ru.portabateaux@crous-amiens.fr</p>"
r779;Cafétéria Philanthrope;110,110,110,110,110,000,000;0;Située au coeur de l'UTC (BF) au 1er étage;49,415283;2,819436;COMPIEGNE;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/938563a2bcba4fc96e3f3f9c7f2a1b73.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Située au coeur de l'UTC (BF) au 1er étage</p>
<h2>Horaires</h2><p>Ouvert du lundi au vendredi de 7h30-18h</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/dc742a6f9cefc3997f7eb9f3aca8db91.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/577d3b9576dcb7f5884d4ee2c97c4553.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Cafétéria Philanthrope</h2><p>rue du Port à Bateaux, COMPIEGNE<br/><b>T&#233;l&#233;phone</b> : 03.44.92.15.15<br/><b>E-mail</b> : ru.portabateaux@crous-amiens.fr</p>"
r788;Cafétéria du Port à Bateaux;110,110,000,110,110,000,000;0;;49,41522;2,8201;COMPIEGNE;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/c7050c9fbfc5f5bfd323bb20dbb0c7e3.jpg"" class=""image-batiment"" />
<h2>Horaires</h2><p>Ouvert du lundi au vendredi de 10h00 à 14h00</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/dc742a6f9cefc3997f7eb9f3aca8db91.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/577d3b9576dcb7f5884d4ee2c97c4553.gif'/> WIFI disponible<br/>
Les étudiants bénéficiaires de repas gratuits peuvent payer uniquement avec leur carte multiservice Izly, une formule sandwich (Sandwich+compote+fruit/petit gâteau) au prix de 3,20 euros au kiosque<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/ae43ad7c76645e7b3b6cc95b4aa3cc55.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Cafétéria du Port à Bateaux</h2><p>25 rue du Port à Bateaux, COMPIEGNE<br/><b>T&#233;l&#233;phone</b> : 03.44.92.15.15<br/><b>E-mail</b> : ru.portabateaux@crous-amiens.fr</p>"
r844;Food-truck;010,010,010,010,010,000,000;0;Vente à emporter au pied de la FAC de médecine;49,876867;2,263157;AMIENS CAMPUS;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Vente à emporter au pied de la FAC de médecine</p>
<h2>Horaires</h2><p>de 11h30 à 14h</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/dc742a6f9cefc3997f7eb9f3aca8db91.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Food-truck</h2><p>Bat G, chemin du Thil, campus, AMIENS<br/><b>T&#233;l&#233;phone</b> : 03.22.53.10.90<br/><b>E-mail</b> : ru.amiens-sud.secretariat@crous-amiens.fr</p>"
r845;Restaurant de Cuffies;010,010,010,010,010,000,000;0;Se situe sur le site de l'IUT;49,400942;3,330288;AISNE;resto;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Se situe sur le site de l'IUT</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/4dffeec5b742d3dfb1c0e2a624d94666.png'/> IZLY<br/>
</p>";"<h2>Restaurant de Cuffies</h2><p>13 Avenue François Mitterrand, 02880 Cuffies<br/><b>T&#233;l&#233;phone</b> : 03.44.92.15.15<br/><b>E-mail</b> : ru.portabateaux@crous-amiens.fr</p>"
